CDV,SO,Invoice no,Date,Description,PO,Mã hàng,COO,Origin,Số lượng,Unit Price,ED CHARGE,CORE PRICE,PRICE  IMPORT,NORMAL PRICE,SUPPORT IDN H1, IDN H2
CDV-034-22,,8690011142,44635,148860P-SS-Q12022,7150148860,4089644,Có bản cứng,US,2,37.58,0,0,37.58,37.58,,
CDV-034-22,,8690011142,44635,143254-SS-Q12022,7150143254,A051L546,Có bản cứng,MY,1,2717.66,0,0,2717.66,2717.66,,
CDV-034-22,,8690011142,44635,143254-Ser-SSQ1-22,7150143254,4954430,Có bản cứng,US,1,1775,0,0,1775,1775,,
CDV-034-22,,8690011142,44635,143254-Ser-SSQ1-22,7150143254,3634664,Có bản cứng,CN,6,25.61,0,0,25.61,25.61,,
CDV-034-22,,8690011142,44635,143254-Ser-SSQ1-22,7150143254,3966430,Có bản cứng,US,1,383.36,0,0,383.36,383.36,,
CDV-034-22,,8690011142,44635,143254-Ser-SSQ1-22,7150143254,0151-0411,Có bản cứng,IN,1,320.96,0,0,320.96,320.96,,
CDV-034-22,,8690011142,44635,145432-IOF-TDM,7150145432,5635750,Có bản cứng,NO,1,1447.29,0,0,1447.29,1447.29,,
CDV-034-22,,8690011142,44635,145580-SCHORD-HVM,7150145580,3094909,Có bản cứng,CN,2,32.95,0,0,32.95,32.95,,
CDV-034-22,,8690011142,44635,148860P-SS-Q12022,7150148860,212161,Có bản cứng,US,251,1.61,0,0,1.61,1.61,,
CDV-034-22,,8690011142,44635,148860P-SS-Q12022,7150148860,212161,Có bản cứng,CN,49,1.61,0,0,1.61,1.61,,
CDV-034-22,,8690011142,44635,148860P-SS-Q12022,7150148860,E000-23212/1P,Có bản cứng,GB,4,267.11,0,0,267.11,267.11,,
CDV-034-22,,8690011142,44635,148860P-SS-Q12022,7150148860,A048G602,Có bản cứng,US,1,412.89,0,0,370.69,412.89,,
CDV-034-22,,8690011142,44635,148860P-SS-Q12022,7150148860,205898,Có bản cứng,US,36,9.78,0,0,9.78,9.78,,
CDV-034-22,,8690011142,44635,148860P-SS-Q12022,7150148860,2878168,Có bản cứng,MX,7,15.56,0,0,15.56,15.56,,
CDV-034-22,,8690011142,44635,148860P-SS-Q12022,7150148860,3279720,Có bản cứng,US,36,53.85,0,0,53.85,53.85,,
CDV-034-22,,8690011142,44635,148860P-SS-Q12022,7150148860,3800637,Có bản cứng,US,12,25.12,0,0,25.12,25.12,,
CDV-034-22,,8690011142,44635,148860P-SS-Q12022,7150148860,3950661,Có bản cứng,BR,24,6.41,0,0,6.41,6.41,,
CDV-034-22,,8690011142,44635,148860P-SS-Q12022,7150148860,3963736,Có bản cứng,US,12,1.51,0,0,1.51,1.51,,
CDV-034-22,,8690011142,44635,148860P-SS-Q12022,7150148860,4003950,Có bản cứng,CN,1,569.41,0,0,569.41,569.41,,
CDV-034-22,,8690011142,44635,148860P-SS-Q12022,7150148860,4003966,Có bản cứng,US,24,1.94,0,0,1.94,1.94,,
CDV-034-22,,8690011142,44635,148860P-SS-Q12022,7150148860,4025120,Có bản cứng,BR,1,168.62,0,0,168.62,168.62,,
CDV-034-22,,8690011142,44635,148860P-SS-Q12022,7150148860,4089998,Có bản cứng,US,1,349.45,0,0,349.45,349.45,,
CDV-034-22,,8690011142,44635,148860P-SS-Q12022,7150148860,4308682,Có bản cứng,US,36,5.27,0,0,5.27,5.27,,
CDV-034-22,,8690011142,44635,148860P-SS-Q12022,7150148860,4955239,Có bản cứng,US,12,30.71,0,0,30.71,30.71,,
CDV-034-22,,8690011142,44635,148860P-SS-Q12022,7150148860,3945917,Có bản cứng,BR,2,87.15,0,0,87.15,87.15,,
CDV-034-22,,8690011142,44635,148860P-SS-Q12022,7150148860,5283368,Có bản cứng,MX,7,12.93,0,0,12.93,12.93,,
CDV-034-22,,8690011142,44635,148860P-SS-Q12022,7150148860,5473331,Có bản cứng,US,6,10.04,0,0,10.04,10.04,,
CDV-034-22,,8690011142,44635,148860P-SS-Q12022,7150148860,5473331,Có bản cứng,CN,6,10.04,0,0,10.04,10.04,,
CDV-034-22,,8690011142,44635,148860P-SS-Q12022,7150148860,5404408,Có bản cứng,CN,6,100,0,0,100,100,,
CDV-034-22,,8690011142,44635,148860P-SS-Q12022,7150148860,4920076,Có bản cứng,US,40,7.54,0,0,7.54,7.54,,
CDV-034-22,,8690011142,44635,148860P-SS-Q12022,7150148860,4939587,Có bản cứng,CN,2,72.03,0,0,72.03,72.03,,
CDV-034-22,,8690011142,44635,148860P-SS-Q12022,7150148860,68241,Có bản cứng,US,3,17.85,0,0,17.85,17.85,,
CDV-034-22,,8690011142,44635,148860P-SS-Q12022,7150148860,5579030,Có bản cứng,US,2,330.48,0,0,330.48,330.48,,
CDV-034-22,,8690011142,44635,149137-IOF-LTN,7150149137,0327-1536,Có bản cứng,CN,2,551.78,0,0,551.78,551.78,,
CDV-034-22,,8690011142,44635,149137-IOF-LTN,7150149137,A050Y697,Có bản cứng,FR,1,100.01,0,0,100.01,100.01,,
CDV-034-22,,8690011142,44635,152753-SCHORD-HVM,7150152753,2864488,Có bản cứng,MX,1,526.84,0,0,526.84,526.84,,
CDV-034-22,,8690011142,44635,152764-IOF-PTP,7150152764,4988747,Có bản cứng,CN,1,65.33,0,0,65.33,65.33,,
CDV-034-22,,8690011142,44635,152767-IOF-PTP,7150152767,0300-6014,Có bản cứng,TW,1,187.36,0,0,187.36,187.36,,
CDV-034-22,,8690011142,44635,152986-IOF-DTH,7150152986,2882145,Có bản cứng,CN,1,163.81,0,0,163.81,,,
CDV-034-22,,8690011142,44635,152986-IOF-DTH,7150152986,3800737RX,Có bản cứng,MX,1,151.33,0,9,160.33,151.33,,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,3066882,Có bản cứng,IN,3,968,0,0,968,1792.29,968,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,4089811,Có bản cứng,US,30,38.47,0,0,38.47,76.45,38.47,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,4089489,Có bản cứng,US,30,41.6,0,0,41.6,76.45,41.59939188,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,3086193,Có bản cứng,US,60,11,0,0,11,25.99,11,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,3643725,Có bản cứng,CA,60,8.2,0,0,8.2,16.41,8.2,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,3002834,Có bản cứng,IN,80,9.8,0,0,9.8,20.99,9.8,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,135675,Có bản cứng,US,25,14.5,0,0,14.5,21.79,14.5,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,4009248,Có bản cứng,IN,60,4.5,0,0,4.5,10,4.5,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,4009479,Có bản cứng,IN,60,4.5,0,0,4.5,36.75,4.5,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,3202210,Có bản cứng,IN,72,5.4,0,0,5.4,9.16,5.4,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,3803529,Có bản cứng,US,60,15.07,0,0,15.07,51.03,15.07,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,3803515,Có bản cứng,US,60,14.11,0,0,14.11,30.15,14.11,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,3545647,Có bản cứng,GB,5,42.5,0,0,42.5,94.92,42.5,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,3007525,Có bản cứng,CN,60,83.3,0,0,83.3,225.75,83.3,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,3803512,Có bản cứng,US,40,5.4,0,0,5.4,16.38,5.4,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,3803519,Có bản cứng,US,48,5.6,0,0,5.6,25.12,5.6,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,3006456,Có bản cứng,IN,72,2.17,0,0,2.17,5.67,2.17,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,3545669,Có bản cứng,GB,10,35,0,0,35,54.61,35,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,205840,Có bản cứng,PL,60,8,0,0,8,29.6,8,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,3870890,Có bản cứng,US,5,29,0,0,29,55.95,29,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,3053126,Có bản cứng,MX,60,107.5,0,0,107.5,388.04,107.5,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,3022197,Có bản cứng,MX,25,107.5,0,0,107.5,141.07,107.5,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,3631241,Có bản cứng,BR,30,102,0,0,102,392.92,102,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,3801826,Có bản cứng,IN,200,30,0,0,30,32.77,30,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,4371769,Có bản cứng,US,60,83.3,0,0,83.3,129.22,83.3,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,3042713,Có bản cứng,IN,18,39.07,0,0,39.07,56,39.07394194,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,3042713,Có bản cứng,MX,24,39.07,0,0,39.07,56,39.07394194,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,4352578,Có bản cứng,US,5,240,0,0,240,269.22,240,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,3055145,Có bản cứng,US,60,4.28,0,0,4.28,7.65,4.28,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,3086192,Có bản cứng,US,60,8,0,0,8,25.22,8,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,3642505,Có bản cứng,US,31,9.5,0,0,9.5,25,9.5,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,207226,Có bản cứng,IN,30,3.2,0,0,3.2,13.91,3.2,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,3016826,Có bản cứng,US,30,7.5,0,0,7.5,31,7.5,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,3007517,Có bản cứng,US,60,6.5,0,0,6.5,12.12,6.5,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,200354,Có bản cứng,IN,48,3.2,0,0,3.2,8.72,3.2,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,3017759,Có bản cứng,US,60,3.2,0,0,3.2,8.95,3.2,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,3013591,Có bản cứng,US,30,3.8,0,0,3.8,5.26,3.8,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,3640315,Có bản cứng,GB,60,5,0,0,5,10.94,5,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,3803518,Có bản cứng,IN,60,15.07,0,0,15.07,110.25,15.07,
CDV-034-22,,8690011143,44635,151561-SSA-Apr22,7150151561,3800855,Có bản cứng,IN,5,580,0,0,580,1283.28,580,
CDV-035-22,,8690012368,44642,154798-ED-LTN,7150154798,3637767,NO,GB,1,296.31,29.631,0,325.94,296.31,,
CDV-036-22,,8690012160,44641,152890-ED-LTN,7150152890,3690807,Có bản cứng,US,1,545.9,0,0,545.9,545.9,,
CDV-036-22,,8690012161,44641,140281-IFEX-HVHV,7150140281,4955189,Có bản cứng,JP,3,477.75,0,0,477.75,477.75,,
CDV-036-22,,8690012162,44641,154798-ED-LTN,7150154798,3637767,Có bản cứng,GB,1,296.31,0,0,296.31,296.31,,
CDV-036-22,,8690012162,44641,154798-ED-LTN,7150154798,3637767,Có bản cứng,GB,1,296.31,29.631,0,325.94,296.31,,
CDV-036-22,,8690012163,44641,152034-ED-LTN,7150152034,0501-0878,Có bản cứng,US,3,41.9,0,0,41.9,41.9,,
CDV-036-22,,8690012163,44641,152034-ED-LTN,7150152034,0503-2568,Có bản cứng,US,3,24.13,0,0,24.13,24.13,,
CDV-036-22,,8690012204,44641,145421-IOF-DTH,7150145421,0300-6315-02,Có bản cứng,MY,5,951.26,95.126,0,1046.39,951.26,,
CDV-037-22,2300080494,8690011075,44634,154635-ED-LTN,7150154635,3010242,NO,US,12,21.22,2.122,0,23.34,21.22,,
CDV-037-22,2300080494,8690011075,44634,154635-ED-LTN,7150154635,146483,NO,IN,12,12.71,1.271,0,13.98,12.71,,
CDV-037-22,2300080494,8690011075,44634,154635-ED-LTN,7150154635,3013811,NO,US,20,17.74,1.774,0,19.51,17.74,,
CDV-037-22,2300080494,8690011075,44634,154635-ED-LTN,7150154635,3803257,NO,IN,12,170.91,17.091,0,188,170.91,,
CDV-037-22,2300080494,8690011075,44634,154635-ED-LTN,7150154635,5412987,NO,US,12,6.6,0.66,0,7.26,6.6,,
CDV-037-22,2300080494,8690011075,44634,154635-ED-LTN,7150154635,193736,NO,US,200,1.92,0.192,0,2.11,1.92,,
CDV-037-22,2300080494,8690011075,44634,154635-ED-LTN,7150154635,207244,NO,IN,72,3.57,0.357,0,3.93,3.57,,
CDV-037-22,2300080494,8690011075,44634,154635-ED-LTN,7150154635,3074225,NO,CN,6,120.99,12.099,0,133.09,120.99,,
CDV-037-22,2300080494,8690011075,44634,154635-ED-LTN,7150154635,212601,NO,MX,12,24.53,2.453,0,26.98,24.53,,
CDV-037-22,2300080494,8690011075,44634,154635-ED-LTN,7150154635,3803615,NO,CN,12,19.66,1.966,0,21.63,19.66,,
CDV-037-22,2300080494,8690011135,44635,154635-ED-LTN,7150154635,3077526,NO,MX,1,143.9,14.39,0,158.29,143.9,,
CDV-038-22,,8690012423,44642,152034-ED-LTN,7150152034,3022352,Có bản cứng,US,1,11.45,0,0,11.45,11.45,,
CDV-038-22,,8690012423,44642,152034-ED-LTN ,7150152034,3052587,Có bản cứng,US,3,0.83,0.083,0,0.91,0.83,,
CDV-038-22,,8690012433,44642,152034-ED-LTN,7150152034,209957,Có bản cứng,US,1,61.37,0,0,61.37,61.37,,
CDV-038-22,,8690012587,44643,152034-ED-LTN,7150152034,3076334,Có bản cứng,US,2,539.96,0,0,539.96,539.96,,
CDV-039-22,2300080494,8690012935,44644,154635-ED-LTN,7150154635,3076125,NO,MX,6,201.38,20.138,0,221.52,201.38,,
CDV-039-22,2300080494,8690013116,44645,154635-ED-LTN,7150154635,3076125,NO,MX,52,201.38,20.138,0,221.52,201.38,,
CDV-040-22,,8690012821,44644,152673-WA-DTHG,7150152673,0302-2058-16,NO,US,1,76.69,0,0,76.69,76.69,,
CDV-040-22,2300080494,8690012823,44644,154635-ED-LTN,7150154635,212355,NO,US,12,59.33,5.933,0,65.26,59.33,,
CDV-040-22,2300080494,8690012844,44644,154635-ED-LTN,7150154635,3804700,NO,US,72,12.01,1.201,0,13.21,12.01,,
CDV-040-22,2300080494,8690012844,44644,154635-ED-LTN,7150154635,3074225,NO,US,6,120.99,12.099,0,133.09,120.99,,
CDV-041-22,,8690013417,44648,154798-ED-LTN,7150154798,3636259,NO,US,2,125.28,12.528,0,137.81,125.28,,
CDV-041-22,,8690013417,44648,154798-ED-LTN,7150154798,3644865,NO,GB,2,114.71,11.471,0,126.18,114.71,,
CDV-041-22,,8690013417,44648,154798-ED-LTN,7150154798,3637765,NO,US,2,67.69,6.769,0,74.46,67.69,,
CDV-041-22,,8690013418,44648,152771-ED-PTP,7150152771,3803285,NO,US,1,296.14,0,0,296.14,296.14,,
CDV-041-22,2300080494,8690013418,44648,154635-ED-LTN,7150154635,3040767,NO,US,12,59.12,5.912,0,65.03,59.12,,
CDV-041-22,2300080494,8690013419,44648,154635-ED-LTN,7150154635,S 16052,NO,CN,12,2.85,0.285,0,3.14,2.85,,
CDV-042-22,,8690014097,44651,152034-ED-LTN,7150152034,3005131,Có bản cứng,CN,1,1012.27,0,0,1012.27,1012.27,,
CDV-043-22,,869338617,44659,149137-IOF-LTN,7150149137,2872371,Có bản scan,DK,2,101.28,10.128,0,111.41,101.28,,
CDV-043-22,,869338585,44659,156941-WA-DTHG,7150156941,4384700RX,Có bản scan,US,1,1175,0,500,1675,1175,,
CDV-043-22,,869338453,44658,156876-WA-DTHG,7150156876,4384700,Có bản scan,US,1,2000,200,0,2200,2000,,
CDV-044-22,186,869337484,44652,156354-ED-BP98-NTQ,7150156354,205230,Có bản cứng,IN,8,30.08,3.008,0,33.09,30.08,,
CDV-045-22,,869337646,44655,156497-ED-LTN,7150156497,3649981,Có bản cứng,US,1,53.74,5.374,0,59.11,53.74,,
CDV-045-22,,869337646,44655,156497-ED-LTN,7150156497,3171499,Có bản cứng,PL,1,42.11,4.211,0,46.32,42.11,,
CDV-045-22,,869337646,44655,156497-ED-LTN,7150156497,3082315,Có bản cứng,ZA,1,28.64,2.864,0,31.5,28.64,,
CDV-045-22,,869337646,44655,156497-ED-LTN,7150156497,206457,Có bản cứng,CN,1,8.79,0.879,0,9.67,8.79,,
CDV-045-22,,869337646,44655,156497-ED-LTN,7150156497,S 16054,Có bản cứng,US,1,7.06,0.706,0,7.77,7.06,,
CDV-045-22,,869337646,44655,156497-ED-LTN,7150156497,206195,Có bản cứng,GB,1,107.12,10.712,0,117.83,107.12,,
CDV-045-22,,869337646,44655,156497-ED-LTN,7150156497,3332181,Có bản cứng,PL,4,20.52,2.052,0,22.57,20.52,,
CDV-045-22,,869337646,44655,156497-ED-LTN,7150156497,3030487,Có bản cứng,GB,1,19.84,1.984,0,21.82,19.84,,
CDV-045-22,,869337646,44655,156497-ED-LTN,7150156497,3089261,Có bản cứng,US,1,3.12,0.312,0,3.43,3.12,,
CDV-045-22,,869337646,44655,156497-ED-LTN,7150156497,3089499,Có bản cứng,US,1,7.35,0.735,0,8.09,7.35,,
CDV-045-22,,869337646,44655,156497-ED-LTN,7150156497,3089262,Có bản cứng,US,1,3.12,0.312,0,3.43,3.12,,
CDV-045-22,,869337646,44655,156497-ED-LTN,7150156497,3634007,Có bản cứng,MX,1,49.85,4.985,0,54.84,49.85,,
CDV-046-22,,869337753,44655,156565-WA-DTHG,7150156565,0212-1303,Có bản cứng,US,1,18.06,0,0,18.06,18.06,,
CDV-046-22,,869337753,44655,156565-WA-DTHG,7150156565,0123-2322,Có bản cứng,US,1,24.72,0,0,24.72,24.72,,
CDV-046-22,,869337814,44656,156497-ED-LTN,7150156497,3637870,Có bản cứng,PL,4,41.45,4.145,0,45.6,41.45,,
CDV-046-22,,869337814,44656,156497-ED-LTN,7150156497,3081695,Có bản cứng,US,1,2.28,0.228,0,2.51,2.28,,
CDV-046-22,,869337814,44656,156497-ED-LTN,7150156497,3643960,Có bản cứng,DE,1,56.54,5.654,0,62.19,56.54,,
CDV-046-22,,869337818,44656,156495-WA-DTHG,7150156495,4921776RX,Có bản cứng,US,1,930,0,600,1530,930,,
CDV-046-22,,869337818,44656,156497-ED-LTN,7150156497,4326781,Có bản cứng,US,1,1289.5,128.95,0,1418.45,1289.5,,
CDV-046-22,,869337818,44656,156497-ED-LTN,7150156497,4309254,Có bản cứng,US,1,85.35,8.535,0,93.89,85.35,,
CDV-046-22,,869337818,44656,156497-ED-LTN,7150156497,3643961,Có bản cứng,IN,1,60.21,6.021,0,66.23,60.21,,
CDV-047-22,,869337387,44652,145421-IOF-DTH,7150145421,A054J968,,MY,3,2387.19,0,0,2387.19,2387.19,,
CDV-047-22,,869337388,44652,143254-SS-Q12022,7150143254,2881753,,US,1,1320,0,0,1320,1320,,
CDV-047-22,,869337389,44652,140629-BP98-PhaseIII2,7150140629,4058345,,US,10,1454.24,0,0,1454.24,1454.24,,
CDV-047-22,,869337390,44652,152051-SCHAPR-LTN,7150152051,0300-6315-02,,MY,1,951.26,0,0,951.26,951.26,,
CDV-047-22,,869337390,44652,153144-SCHORD-LTN,7150153144,0300-6315-02,,MY,1,951.26,0,0,951.26,951.26,,
CDV-047-22,2300080494,869337396,44652,154635-ED-LTN 2,7150154635,4920076,,US,50,7.54,0,0,7.54,7.54,,
CDV-047-22,,869337397,44652,152055-SCHAPR-LTN,7150152055,0300-6014,,TW,1,187.36,0,0,187.36,187.36,,
CDV-047-22,,869337398,44652,149137-IOF-LTN,7150149137,A029P569,,US,2,565.13,0,0,565.13,565.13,,
CDV-047-22,,869337398,44652,149137-IOF-LTN,7150149137,A047S480,,US,2,367.13,0,0,367.13,367.13,,
CDV-047-22,,869337398,44652,149137-IOF-LTN,7150149137,A047S482,,NA,2,311.27,0,0,311.27,311.27,,
CDV-047-22,,869337405,44652,137300-SCHORD-BUCKET03,7150137300,HF6319,,MX,24,17.12,0,0,17.12,23.826,17.03,
CDV-047-22,,869337405,44652,151562F-SCH-SerQ2,7150151562,FS1006,,CN,54,19.74,0,0,19.74,27.819,19.64,
CDV-047-22,,869337405,44652,151562F-SCH-SerQ2,7150151562,LF9050,,IN,42,45.98,0,0,45.98,47.905,,
CDV-047-22,,869337405,44652,136900-SCHORD-BUCKET,7150136900,HF6319,,MX,22,17.12,0,0,17.12,23.826,17.03,
CDV-047-22,,869337405,44652,141200-SCHORD-BUCKET3,7150141200,HF6319,,MX,24,17.12,0,0,17.12,23.826,17.03,
CDV-047-22,,869337406,44652,150507-SCHORD-HVM,7150150507,3803528,,US,24,123.43,0,0,123.43,123.43,22.4,
CDV-047-22,,869337406,44652,150507-SCHORD-HVM,7150150507,3076125,,MX,12,201.38,0,0,201.38,201.38,,
CDV-047-22,,869337406,44652,150592-IOF-HVM,7150150592,4955975,,US,12,70,0,0,70,70,51.9,
CDV-047-22,,869337406,44652,151523-IOF-HVHV,7150151523,4089462,,MX,4,126.24,0,0,126.24,126.24,,
CDV-047-22,,869337406,44652,152753-SCHORD-HVM,7150152753,3803682,,US,12,19.05,0,0,19.05,19.05,,
CDV-047-22,,869337406,44652,152764-IOF-PTP,7150152764,5579026,,US,1,228.28,0,0,228.28,228.28,,
CDV-047-22,,869337406,44652,154895-SCHOCT-LTN,7150154895,4000872,,GB,1,143.88,0,0,143.88,143.88,,
CDV-047-22,,869337406,44652,154895-SCHOCT-LTN,7150154895,4016407,,GB,1,156.2,0,0,156.2,156.2,,
CDV-047-22,,869337406,44652,155051-SCHORD-DTH,7150155051,3804935,,CN,2,134.61,0,0,134.61,134.61,,
CDV-047-22,,869337407,44652,148766-IOF-LTN,7150148766,0326-0230,,US,1,912.59,0,0,912.59,912.59,,
CDV-047-22,,869337407,44652,149137-IOF-LTN,7150149137,A047S439,,FR,2,21.49,0,0,21.49,21.49,,
CDV-047-22,,869337407,44652,151523-IOF-HVHV,7150151523,4903472PX,,MX,2,352.57,0,250,602.57,352.57,,
CDV-047-22,,869337407,44652,154531-SCHORD-DTH,7150154531,A048G602,Có bản cứng,US,1,370.69,0,0,370.69,412.89,,
CDV-047-22,,869337407,44652,PO120-IOF-PTP-DAIPHAT,7150PO120-,RSK-6001,,GB,1,170.72,0,0,170.72,170.72,,
CDV-047-22,,869337408,44652,148860F-SS-Q12022,7150148860,LF14000NN,,MX,18,30.53,0,0,30.53,30.5305,,
CDV-047-22,,869337408,44652,154637-SCHORD-LNT,7150154637,AF872,,CN,5,27.05,0,0,27.05,29.6175,25.63,
CDV-047-22,,869337408,44652,154637-SCHORD-LNT,7150154637,FS1009,,MX,24,12.61,0,0,12.61,12.606,,
CDV-047-22,,869337408,44652,155054-SCHORD-DTH,7150155054,LF3970,,IN,12,7.55,0,0,7.55,7.557,,
CDV-047-22,,869337408,44652,155054-SCHORD-DTH,7150155054,FS36230,,CN,12,28.1,0,0,28.1,28.105,,
CDV-047-22,,869337408,44652,155054-SCHORD-DTH,7150155054,FS36210,,CN,12,19.61,0,0,19.61,19.613,,
CDV-047-22,,869337408,44652,155054-SCHORD-DTH,7150155054,AF25437,,FR,4,43.26,0,0,43.26,43.2575,,
CDV-047-22,,869337409,44652,140618-SCHORD-PTP,7150140618,3804700,,US,7,12.01,0,0,12.01,12.01,,
CDV-047-22,,869337409,44652,154010-IOF-PTP,7150154010,3803257,,GB,1,170.91,0,0,170.91,170.91,,
CDV-047-22,,869337409,44652,154010-IOF-PTP,7150154010,206948,,US,4,8.52,0,0,8.52,8.52,,
CDV-047-22,,869337409,44652,155470-STOCKORD-LTN,7150155470,3332213,,MX,1,1023.57,0,0,1023.57,1023.57,,
CDV-047-22,,869337409,44652,155651-SCHORD-PTP,7150155651,206198,,MX,12,4.7,0,0,4.7,4.7,,
CDV-047-22,,869337409,44652,155651-SCHORD-PTP,7150155651,3609826,,MX,3,33.52,0,0,33.52,33.52,,
CDV-047-22,,869337409,44652,155651-SCHORD-PTP,7150155651,A048L4,,IN,1,22.75,0,0,22.75,,,
CDV-047-22,,869337409,44652,141201-SCHORD-SERVICE1,7150141201,2881835,,US,1,8280,0,0,8280,8280,,
CDV-047-22,,869337409,44652,144600-IOF-HVHV,7150144600,4352242,,US,1,1816.74,0,0,1816.74,1816.74,,
CDV-048-22,,869338183,44657,152034-ED-LTN,7150152034,212491,Có bản scan,US,3,658.43,0,0,658.43,658.43,,
CDV-048-22,,869338191,44657,156629-WA-DTHG,7150156629,3942915,Có bản scan,US,2,10.63,0,0,10.63,10.63,,
CDV-048-22,,869338191,44657,156629-WA-DTHG,7150156629,4932124,Có bản scan,US,1,20.3,0,0,20.3,20.3,,
CDV-048-22,,869338191,44657,156629-WA-DTHG,7150156629,3937111,Có bản scan,US,1,25.02,0,0,25.02,25.02,,
CDV-048-22,,869338192,44657,152034-ED-LTN,7150152034,0130-6392,Có bản scan,CN,1,31.44,0,0,31.44,31.44,,
CDV-049-22,,869337966,44656,156497-ED-LTN,7150156497,5472920,Có bản cứng,JP,1,1111.63,111.163,0,1222.79,1111.63,,
CDV-050-22,,8690013682,44649,152034-ED-LTN,7150152034,FC9723RX,Có bản scan,MX,2,1289.17,128.917,0,1493.09,1289.17,,
CDV-050-22,,8690013690,44649,149137-IOF-LTN,7150149137,0300-6315-02,Có bản scan,MY,2,951.26,95.126,0,1046.39,951.26,,
CDV-050-22,,8690013691,44649,149137-IOF-LTN,7150149137,A047S435,Có bản scan,US,2,47.36,4.736,0,52.1,47.36,,
CDV-050-22,,8690013693,44649,151158-WA-DTHG,7150151158,0300-6314-01,Có bản scan,MY,1,643.43,0,0,643.43,643.43,,
CDV-050-22,,8690013813,44650,152034-ED-LTN,7150152034,FC9723RX,Có bản scan,MX,2,1289.17,128.917,0,1493.09,1289.17,,
CDV-051-22,,869338908,44662,153718 -WA-NTV,7150153718,4932520,NO,US,6,58.88,0,0,58.88,58.88,,
CDV-052-22,,869339338,44664,149344-ED-TDM,7150149344,4309175,Có bản cứng,US,1,1675,167.5,0,1842.5,1675,,
CDV-052-22,2300080809,869339338,44664,157211-ED-LTN,7150157211,3637870,Có bản cứng,PL,8,41.45,4.145,0,45.6,41.45,,
CDV-052-22,2300080809,869339338,44664,157211-ED-LTN,7150157211,3081695,Có bản cứng,US,16,2.28,0.228,0,2.51,2.28,,
CDV-052-22,2300080809,869339338,44664,157211-ED-LTN,7150157211,4309254,Có bản cứng,US,6,85.35,8.535,0,93.89,85.35,,
CDV-052-22,2300080809,869339338,44664,157211-ED-LTN,7150157211,4010577,Có bản cứng,US,8,1.18,0.118,0,1.3,1.18,,
CDV-052-22,,869339339,44664,146897-WA-DTHG,7150146897,3974735,Có bản cứng,GB,1,403.79,0,0,403.79,403.79,,
CDV-052-22,,869339339,44664,156627-WA-DTHG,7150156627,3974735,Có bản cứng,GB,1,403.79,0,0,403.79,403.79,,
CDV-052-22,2300080809,869339341,44664,157211-ED-LTN,7150157211,3649981,Có bản cứng,US,8,53.74,5.374,0,59.11,53.74,,
