Plant,Document Date,Storage Location,Purchasing Document,Item,Vendor/supplying plant,Material,Short Text,Deletion indicator,Order Quantity,Order Price Unit,Net price,Net Order Value,Still to be delivered (qty),Still to be invoiced (qty),Purchasing Group,Shipment Date,Still to be delivered (value),Still to be invoiced (val.)
VN49,4/25/2022,1100,7150158452,40,21500157,600096332,"3635405-TUBE,WATER TRANSFER",,1,PC,162.85,162.85,0,0,V43,,0.00,0.00
VN49,4/25/2022,1100,7150158452,50,21500157,600087088,"4066112-SEAL,O RING",,8,PC,2.55,20.40,0,0,V43,,0.00,0.00
VN49,4/25/2022,1100,7150158452,60,21500157,600110974,"3633573-TUBE,CPR WATER OUTLET",,1,PC,262.50,262.50,0,0,V43,,0.00,0.00
VN49,4/25/2022,1100,7150158452,70,21500157,600110975,"3642028-CLAMP,RETAINING",,4,PC,16.52,66.08,0,0,V43,,0.00,0.00
VN49,4/25/2022,1100,7150158491,20,21500157,600084917,"4917451-GASKET, VALVE COVER",,16,PC,10.94,175.04,0,0,V43,,0.00,0.00
VN49,4/25/2022,1100,7150158491,30,21500157,600097059,"205976 - RING,RETAINING",,1,PC,10.87,10.87,0,0,V43,,0.00,0.00
VN49,4/25/2022,1100,7150158491,40,21500157,600097120,"206709 - TUBE,WATER TRANSFER",,12,PC,40.66,487.92,0,0,V43,,0.00,0.00
VN49,4/25/2022,1100,7150158491,50,21500157,600107927,"3002956 - TUBE,WATER TRANSFER",,1,PC,32.93,32.93,0,0,V43,,0.00,0.00
VN49,4/25/2022,1100,7150158491,70,21500157,600070413,3642036- ONG DAN,,1,EA,45.77,45.77,0,0,V43,,0.00,0.00
VN49,4/25/2022,1100,7150158491,80,21500157,600107928,"3630575 - TUBE,WATER TRANSFER",,2,PC,90.29,180.58,0,0,V43,,0.00,0.00
VN49,4/25/2022,1100,7150158491,90,21500157,600087088,"4066112-SEAL,O RING",,8,PC,2.55,20.40,0,0,V43,,0.00,0.00
VN49,4/25/2022,1100,7150158491,100,21500157,600090936,"4916742-SEAL,O RING",,16,PC,9.60,153.60,0,0,V43,,0.00,0.00
VN49,4/25/2022,1100,7150158491,110,21500157,600090937,"4916741-SEAL,O RING",,16,PC,11.04,176.64,0,0,V43,,0.00,0.00
VN49,4/25/2022,1100,7150158491,120,21500157,600027119,"3102651-SCREW, HEX FLANGE HEAD",,16,PC,1.38,22.08,0,0,V43,,0.00,0.00
VN49,4/25/2022,1100,7150158491,130,21500157,600090935,"4917500-ISOLATOR,VIBRATION",,16,PC,43.51,696.16,0,0,V43,,0.00,0.00
VN49,4/25/2022,1100,7150158491,140,21500157,600084918,"4918072-SEAL, INJECTOR",,16,PC,28.93,462.88,0,0,V43,,0.00,0.00
VN49,4/28/2022,1100,7150158955,10,21500157,600096270,"5405392 - SEAL,OIL",,0,PC,16.33,16.33,0,0,V43,,0.00,0.00
VN49,5/4/2022,1100,7150159172,10,21500157,600110935,"4359961-SEAL,OIL",,2,PC,7.97,15.94,0,0,V43,,0.00,0.00
VN49,5/4/2022,1100,7150159172,20,21500157,600096270,"5405392 - SEAL,OIL",,2,PC,19.13,38.26,0,0,V43,,0.00,0.00
VN49,5/4/2022,1100,7150159189,10,21500157,600033038,"3967251-SENSOR, PRESSURE",,1,PC,51.98,51.98,1,1,V43,,51.98,51.98
VN49,5/4/2022,1100,7150159190,10,21500157,600033038,"3967251-SENSOR, PRESSURE",,1,PC,60.30,60.30,0,0,V43,,0.00,0.00
VN49,5/4/2022,1100,7150159197,10,21500157,600075536,402-0527-ISOLATOR VIBRATION,,20,PC,4.13,82.60,0,0,V43,,0.00,0.00
VN49,5/5/2022,1100,7150159327,10,21500157,600007528,"3897386 - KIT , WATER PUMP REPAIR",,1,PC,312.30,312.30,0,0,V43,,0.00,0.00
VN49,5/5/2022,1100,7150159329,10,21500157,600000528,300-4080-02-PCB Assy,,1,PC,834.95,834.95,0,0,V43,,0.00,0.00
VN49,5/5/2022,1100,7150159329,20,21500157,600021207,302-2058-16-TRANSFORMER CURRENT,,1,PC,82.67,82.67,0,0,V43,,0.00,0.00
VN49,5/5/2022,1100,7150159333,10,21500157,600015365,3058849- INJECTOR,,1,PC,147.62,147.62,0,0,V43,,0.00,0.00
VN49,5/5/2022,1100,7150159333,20,21500157,600000465,"213272-Pick up, Magnetic",,1,PC,168.52,168.52,0,0,V43,,0.00,0.00
VN49,5/5/2022,1100,7150159335,10,21500157,600088324,"A055G562-SENDER,LOW COOLANT (0193-0468)",,1,PC,64.99,64.99,0,0,V43,,0.00,0.00
VN49,5/5/2022,1100,7150159335,20,21500157,600000995,"3098693-Control, Governor",,1,PC,764.42,764.42,0,0,V43,,0.00,0.00
VN49,5/5/2022,1100,7150159335,30,21500157,600043457,4931169- Sensor Oil Press,,1,PC,21.21,21.21,0,0,V43,,0.00,0.00
VN49,5/6/2022,1100,7150159413,10,21500157,600067304,"4089865-KIT, ENGINE PISTON",,6,PC,180.71,"1,084.26",0,0,V43,,0.00,0.00
VN49,5/6/2022,1100,7150159413,20,21500157,600001567,"3803703-Kit, liner L10",,6,PC,178.89,"1,073.34",0,0,V43,,0.00,0.00
VN49,5/6/2022,1100,7150159413,30,21500157,600052302,2878168-BUSHING,,7,PC,16.18,113.26,0,0,V43,,0.00,0.00
VN49,5/6/2022,1100,7150159413,40,21500157,600010565,"4955239 - VALVE , INTAKE",,24,PC,32.10,770.40,0,0,V43,,0.00,0.00
VN49,5/6/2022,1100,7150159413,50,21500157,600001405,3800637-Valve Exhaust,,24,PC,26.12,626.88,0,0,V43,,0.00,0.00
VN49,5/6/2022,1100,7150159413,60,21500157,600002070,4003966 - Seal Valve Stem,,24,PC,2.03,48.72,0,0,V43,,0.00,0.00
VN49,5/6/2022,1100,7150159413,70,21500157,600073104,3090704-CHEN PHUN DAU,,12,PC,13.71,164.52,0,0,V43,,0.00,0.00
VN49,5/6/2022,1100,7150159413,80,21500157,600073104,3090704-CHEN PHUN DAU,,12,PC,13.71,164.52,0,0,V43,,0.00,0.00
VN49,5/6/2022,1100,7150159413,90,21500157,600018168,"2864080 - GASKET, CYLINDER HEAD",,1,PC,136.80,136.80,0,0,V43,,0.00,0.00
VN49,5/6/2022,1100,7150159413,100,21500157,600001423,"3800969-Kit, seal",,1,PC,106.20,106.20,0,0,V43,,0.00,0.00
VN49,5/6/2022,1100,7150159413,110,21500157,600001678,"3895860-Spring, valve",,36,PC,8.01,288.36,0,0,V43,,0.00,0.00
VN49,5/6/2022,1100,7150159413,120,21500157,600000944,"3080708-Nozzle, piston cooling",,18,PC,14.04,252.72,0,0,V43,,0.00,0.00
VN49,5/6/2022,1100,7150159413,130,21500157,600079111,"4089863 - TURBOCHARGER,HX55W",L,2,PC,"1,277.68","2,555.36",0,0,V43,,0.00,0.00
VN49,5/6/2022,1100,7150159413,140,21500157,600068575,"4903472PX-INJ, M11 QSM3 TIER III",,6,PC,370.20,"2,221.20",0,0,V43,,0.00,0.00
VN49,5/6/2022,1100,7150159413,150,21500157,600110533,308458900 D - Core recon(4903472PX),,6,PC,250.00,"1,500.00",0,0,V43,,0.00,0.00
VN49,5/6/2022,1100,7150159416,10,21500157,600027410,FS19946- FUEL SEP,L,120,PC,45.79,"5,494.80",0,0,V43,,0.00,0.00
VN49,5/6/2022,1100,7150159416,20,21500157,600111411,FF5611MX-FUEL FILTER SPINON,,120,PC,23.56,"2,827.20",0,0,V43,,0.00,0.00
VN49,5/6/2022,1100,7150159475,10,21500157,600018393,"4955251 - SET, PISTON RING",,6,PC,43.18,259.08,0,0,V43,,0.00,0.00
VN49,5/6/2022,1100,7150159475,20,21500157,600065852,5263262PX- INJECTOR,,3,PC,324.43,973.29,0,0,V43,,0.00,0.00
VN49,5/6/2022,1100,7150159475,30,21500157,600016756,"4932210 - GASKET, CYLINDER HEAD",,1,PC,58.13,58.13,0,0,V43,,0.00,0.00
VN49,5/6/2022,1100,7150159475,40,21500157,600083336,"3289941-BELT,V RIBBED",,2,PC,36.70,73.40,0,0,V43,,0.00,0.00
VN49,5/6/2022,1100,7150159475,50,21500157,600002354,AF1894M-Air filter element,,1,PC,21.47,21.47,0,0,V43,,0.00,0.00
VN49,5/6/2022,1100,7150159475,60,21500157,600111340,"3976372D-INJ,HPCR",,3,PC,50.00,150.00,0,0,V43,,0.00,0.00
VN49,5/6/2022,1100,7150159475,70,21500157,600111068,AF26489-AIR FILTER-PRIMARY,,1,PC,52.55,52.55,0,0,V43,,0.00,0.00
VN49,5/9/2022,1100,7150159601,10,21500157,600078685,AH19266 - Airhousing,,1,PC,144.11,144.11,1,1,V43,,144.11,144.11
VN49,5/9/2022,1100,7150159601,20,21500157,600070293,3104392-GIOANG LAM KIN,,1,PC,33.73,33.73,0,0,V43,,0.00,0.00
VN49,5/9/2022,1100,7150159601,30,21500157,600014545,AH19004  - AIR FILTER,,1,PC,68.87,68.87,0,0,V43,,0.00,0.00
VN49,5/12/2022,1100,7150160055,10,21500157,600052758,RSK-6001-RECTIFIER SERVICE KIT,,1,PC,170.72,170.72,0,0,V43,,0.00,0.00
VN49,5/12/2022,1100,7150160055,20,21500157,600111161,760-1186-ROTOR-EXCITER,,1,PC,232.27,232.27,0,0,V43,,0.00,0.00
VN49,5/12/2022,1100,7150160057,10,21500157,600074894,"4903523-ACTUATOR,ETR FUEL CONTROL",,1,PC,161.95,161.95,0,0,V43,,0.00,0.00
VN49,5/13/2022,1100,7150160179,10,21500157,600001894,"3921926-Gasket, turbocharger",,4,PC,22.46,89.84,0,0,V43,,0.00,0.00
VN49,5/13/2022,1100,7150160179,20,21500157,600002327,AF1735K-Air filter element,L,2,PC,22.35,44.70,0,0,V43,,0.00,0.00
VN49,5/13/2022,1100,7150160181,10,21500157,600002649,FF2203-Fuel filter,,18,PC,14.67,264.06,0,0,V43,,0.00,0.00
VN49,5/13/2022,1100,7150160181,20,21500157,600081260,LF14000NN-OIL FILTER COMBO SPINON,,30,PC,30.53,915.90,0,0,V43,,0.00,0.00
VN49,5/13/2022,1100,7150160181,30,21500157,600002909,LF3000-Lube filter,,24,PC,14.13,339.12,0,0,V43,,0.00,0.00
VN49,5/16/2022,1100,7150160298,10,21500157,600091774,"4955526PX - KIT,INJ REPAIR",,2,PC,"1,492.12","2,984.24",0,0,V43,,0.00,0.00
VN49,5/16/2022,1100,7150160298,20,21500157,600111071,4089972D - Core Recon (2882077NX),,2,PC,700.00,"1,400.00",0,0,V43,,0.00,0.00
VN49,5/16/2022,1100,7150160301,10,21500157,600045165,2892092- #4918416-KITDATALINKADAPTER,,1,PC,725.00,725.00,0,0,V43,,0.00,0.00
VN49,5/16/2022,1100,7150160340,10,21500157,600107403,5273337RX -  PUMP.DOSER,,1,PC,659.54,659.54,0,0,V43,,0.00,0.00
VN49,5/16/2022,1100,7150160340,20,21500157,600111434,4931694D-UREA DOSER,,1,PC,200.00,200.00,0,0,V43,,0.00,0.00
VN49,5/17/2022,1100,7150160436,10,21500157,600000999,3100141-Belt,,3,PC,23.96,71.88,0,0,V43,,0.00,0.00
VN49,5/17/2022,1100,7150160436,20,21500157,600016137,"4096184-BELT, V RIBBED",,4,PC,190.28,761.12,0,0,V43,,0.00,0.00
VN49,5/17/2022,1100,7150160436,30,21500157,600018205,"4954905 - SENSOR, TEMPERATURE",,8,PC,3.89,31.12,0,0,V43,,0.00,0.00
VN49,5/17/2022,1100,7150160436,40,21500157,600010419,"3106099 - BELT, V RIBBED",,2,PC,66.19,132.38,0,0,V43,,0.00,0.00
VN49,5/17/2022,1100,7150160436,50,21500157,600018161,"4921475- SENSOR, TEMPERATURE",,3,PC,168.25,504.75,0,0,V43,,0.00,0.00
VN49,5/17/2022,1100,7150160436,60,21500157,600070293,3104392-GIOANG LAM KIN,,2,PC,33.73,67.46,0,0,V43,,0.00,0.00
VN49,5/19/2022,1100,7150160698,10,21500157,600107283," 3900227 - SCREW,HEXAGON HEAD CAP",,1,PC,1.02,1.02,1,1,V43,,1.02,1.02
VN49,5/20/2022,1100,7150160848,10,21500157,600010312,"3941140 - SUPPORT, ROCKER LEVEL",,2,PC,12.01,24.02,0,0,V43,,0.00,0.00
VN49,5/20/2022,1100,7150160848,20,21500157,600003724,"3960043 - SREW , HEX FLANGE HEA",,26,PC,4.50,117.00,0,0,V43,,0.00,0.00
VN49,5/20/2022,1100,7150160848,30,21500157,600067806,"3943445-CROSSHEAD, VALVE",,12,PC,11.62,139.44,0,0,V43,,0.00,0.00
VN49,5/20/2022,1100,7150160848,40,21500157,600095480,"3968886 - HARNESS,WIRING",,3,PC,47.25,141.75,0,0,V43,,0.00,0.00
VN49,5/20/2022,1100,7150160848,50,21500157,600029017,"3900632 - SCREW, HEX FLANGE HEAD",,6,PC,1.22,7.32,0,0,V43,,0.00,0.00
VN49,5/20/2022,1100,7150160848,60,21500157,600074391,3957290- VAN,,1,PC,37.46,37.46,0,0,V43,,0.00,0.00
VN49,5/20/2022,1100,7150160848,70,21500157,600090970,"3963988-WASHER,SEALING",,6,PC,1.75,10.50,0,0,V43,,0.00,0.00
VN49,5/20/2022,1100,7150160848,80,21500157,600017497,"3963808 - VALVE, PRESSURE RELIEF",,1,PC,192.37,192.37,0,0,V43,,0.00,0.00
VN49,5/20/2022,1100,7150160848,90,21500157,600088324,"A055G562-SENDER,LOW COOLANT (0193-0468)",,1,PC,64.99,64.99,0,0,V43,,0.00,0.00
VN49,5/20/2022,1100,7150160848,100,21500157,600111162,"3959799-ISOLATOR,NOISE",,8,PC,3.88,31.04,0,0,V43,,0.00,0.00
VN49,5/20/2022,1100,7150160848,110,21500157,600070942,3963990- GIOANG DEM,,10,PC,1.44,14.40,0,0,V43,,0.00,0.00
VN49,5/20/2022,1100,7150160849,10,21500157,600088324,"A055G562-SENDER,LOW COOLANT (0193-0468)",,1,PC,64.99,64.99,0,0,V43,,0.00,0.00
VN49,5/23/2022,1100,7150160942,10,21500157,600067303,3381946-MARINE PRODUCT GUIDE BOOK,,50,PC,0.00,0.00,50,50,V43,,0.00,0.00
VN49,5/23/2022,1100,7150160953,10,21500157,600103793,"A053N109-KIT,GEN HEATER UPGRADE",,1,PC,179.43,179.43,0,0,V43,,0.00,0.00
VN49,5/23/2022,1100,7150160953,20,21500157,600098684,45-0024-BOX-TERMINAL,,1,PC,31.94,31.94,0,0,V43,,0.00,0.00
VN49,5/24/2022,1100,7150161045,10,21500157,600002930,LF3349-Lube filter,,12,PC,3.29,39.48,0,0,V43,,0.00,0.00
VN49,5/24/2022,1100,7150161045,20,21500157,600002899,HF7935-Hydfilter,,12,PC,27.30,327.60,0,0,V43,,0.00,0.00
VN49,5/24/2022,1100,7150161045,30,21500157,600003590,AF4553M-Air filter,,12,PC,74.88,898.56,0,0,V43,,0.00,0.00
VN49,5/24/2022,1100,7150161045,40,21500157,600002893,HF7553-Hydraulic filter,,6,PC,28.34,170.04,0,0,V43,,0.00,0.00
VN49,5/24/2022,1100,7150161045,50,21500157,600017490,FS19732- FULWTRSEP,L,36,PC,18.72,673.92,0,0,V43,,0.00,0.00
VN49,5/24/2022,1100,7150161045,60,21500157,600081260,LF14000NN-OIL FILTER COMBO SPINON,L,12,PC,30.53,366.36,0,0,V43,,0.00,0.00
VN49,5/24/2022,1100,7150161071,10,21500157,600094006,4006795 - Connection Gasket,,2,PC,2.71,5.42,0,0,V43,,0.00,0.00
VN49,5/24/2022,1100,7150161071,20,21500157,600000709,"3033248-Seal, Oring",,2,PC,6.03,12.06,0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161180,10,21500157,600001430,"3801260-Set, main bearing",,20,PC,54.49,"1,089.80",0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161180,20,21500157,600000632,"3016792-Seal, Oil",,15,PC,24.00,360.00,0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161182,10,21500157,600020840,"4920076- GASKET, ROCKER LEVER",,60,PC,7.54,452.40,0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161182,20,21500157,600087084,"4078967-GASKET,COOLER PLATE",,20,PC,144.34,"2,886.80",0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161182,30,21500157,600002220,"68241-Plug, zinc electrode",,18,PC,17.85,321.30,0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161182,40,21500157,600001951,"3931623-Tappet, valve",,30,PC,11.25,337.50,0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161182,50,21500157,600000831,"3057139-Rod, Push",,12,PC,44.00,528.00,0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161182,60,21500157,600001348,"3627961-Seal, Thermostat",,6,PC,12.24,73.44,0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161182,70,21500157,600004249,"3923261 - SEAL , INJECTOR",,24,PC,4.14,99.36,0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161182,80,21500157,600094504,"5448124 - SEAL,VALVE STEM",,24,PC,1.53,36.72,0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161182,90,21500157,600001884,3920780-Screw,,40,PC,4.07,162.80,0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161182,100,21500157,600017590,"3969562- BEARING, CON ROD",L,0,PC,1.15,1.15,0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161182,110,21500157,600045027,"4934063-GUIDE,VALVE STEM",,24,PC,10.90,261.60,0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161182,120,21500157,600000404,"193736-Seal, injector o ring",,200,PC,1.92,384.00,0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161182,130,21500157,600096067,"5405717 - SET,PISTON RING",,30,PC,125.18,"3,755.40",0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161182,140,21500157,600014829,"3965966- TAPPET, VALVE",,10,PC,51.90,519.00,0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161182,150,21500157,600001396,"3800340-Valve, intake",,25,PC,14.16,354.00,0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161182,160,21500157,600001397,"3800341-Valve, exh",,25,PC,21.87,546.75,0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161182,170,21500157,600001149,"3347937-Gasket, cylinder",,24,PC,1.99,47.76,0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161182,180,21500157,600029587,"3966658-SHAFT, ROCKER LEVER",,15,PC,8.67,130.05,0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161182,190,21500157,600018393,"4955251 - SET, PISTON RING",,15,PC,44.70,670.50,0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161182,200,21500157,600074439,3331089- PHOT,,12,PC,2.43,29.16,0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161198,10,21500157,600071352,4922181-GIOANG LAM KIN,,14,PC,7.81,109.34,0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161198,20,21500157,600001779,3906659-Seal Injector,,10,PC,1.81,18.10,0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161198,30,21500157,600000921,3076126-Barrel & plunger,,8,PC,229.37,"1,834.96",0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161198,40,21500157,600044591,3966244-BEARING CON ROD STD,,20,PC,13.00,260.00,0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161198,50,21500157,600027105,"3947759-TAPPET, VALVE",,16,PC,11.10,177.60,0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161198,60,21500157,600001339,3609962-Injector,,2,PC,403.56,807.12,0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161198,70,21500157,600046022,4309095-KIT ENGINE PISTON,,10,PC,172.13,"1,721.30",0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161198,80,21500157,600001567,"3803703-Kit, liner L10",,12,PC,178.89,"2,146.68",0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161198,90,21500157,600018327,"4089461-KIT, ENGINE PISTON",,10,PC,114.44,"1,144.40",0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161198,100,21500157,600078407,"4089944 - PISTON,ENGINE",,10,PC,169.95,"1,699.50",0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161198,110,21500157,600045702,2892304-CORE COOLER,,5,PC,179.85,899.25,0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161198,120,21500157,600082410,"3171499 - GASKET,RKR LEVER HOUSING",,5,PC,42.11,210.55,0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161198,130,21500157,600004440,"4965569-KIT, SEAL",,10,PC,57.18,571.80,0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161198,140,21500157,600002192,4891178-Bushing,,10,PC,8.40,84.00,0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161198,150,21500157,600001955,"3934047-Pin, piston",,6,PC,21.61,129.66,0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161198,160,21500157,600078414,4944137 - BUSHING,,20,PC,12.93,258.60,0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161198,170,21500157,600073376,5309255- GIOANG,,10,PC,22.38,223.80,0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161198,180,21500157,600001683,"3897337-Kit, water pump repair",,10,PC,103.11,"1,031.10",0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161198,190,21500157,600072937,5263308 - KIM PHUN,,5,PC,491.32,"2,456.60",0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161198,200,21500157,600014828,"3964715- ROD, PUSH",,6,PC,10.36,62.16,0,0,V43,,0.00,0.00
VN49,5/25/2022,1100,7150161198,210,21500157,600088340,0416-1190-BATTERY-TYPE 655-12V DRY,,10,PC,291.45,"2,914.50",0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161245,10,21500157,600111185,"3035346RX-SHUTOFF VLE 24VDC,TWO TERM",,1,PC,50.65,50.65,0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161245,20,21500157,600111257,"BM69974D-VALVE, SHUTDOWN 12 VOLT",,1,PC,45.00,45.00,0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161251,10,21500157,600000560,0300-5126 PCB Assy Genset,,1,PC,"2,134.06","2,134.06",0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161284,10,21500157,600093796,"5473238 - KIT, WATER PUMP",,10,PC,41.44,414.40,0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161284,20,21500157,600001955,"3934047-Pin, piston",,30,PC,21.61,648.30,0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161284,30,21500157,600002194,4893693-Bearing Con. Rod,,20,PC,6.47,129.40,20,20,V43,,129.40,129.40
VN49,5/26/2022,1100,7150161284,40,21500157,600002166,"4089649-Set, Upper Engine GA",,3,PC,152.95,458.85,0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161284,50,21500157,600001492,3802376-lower gasket,,3,PC,124.63,373.89,0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161284,60,21500157,600018327,"4089461-KIT, ENGINE PISTON",,30,PC,114.44,"3,433.20",0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161284,70,21500157,600001498,"3802421-Set, Piston ring",,40,PC,16.34,653.60,0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161284,80,21500157,600001726,"3904166-Sleeve, salvage",,20,PC,25.57,511.40,0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161284,90,21500157,600031042,"4988769-PUMP, FUEL TRANSFER",,10,PC,65.43,654.30,0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161284,100,21500157,600001951,"3931623-Tappet, valve",,6,PC,11.25,67.50,0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161284,110,21500157,600002192,4891178-Bushing,,30,PC,8.40,252.00,0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161284,120,21500157,600014088,3955393 -SEAL VALVE STEM IN.,,60,PC,1.95,117.00,0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161284,130,21500157,600065853,5286964-AIR COMPRESSOR,,1,PC,790.64,790.64,0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161284,140,21500157,600053537,5286966-AIR COMPRESSOR,,1,PC,"1,206.00","1,206.00",0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161285,10,21500157,600086494,"5343642-COMPRESSOR,2 CYL AIR",,1,PC,"1,262.28","1,262.28",0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161285,20,21500157,600080234,"5363431 - MOTOR,STARTING",,5,PC,361.80,"1,809.00",0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161285,30,21500157,600020838,"3963950- PUMP, INJECTION BOSCH",,1,PC,"1,715.82","1,715.82",1,1,V43,,"1,715.82","1,715.82"
VN49,5/26/2022,1100,7150161285,40,21500157,600001884,3920780-Screw,,80,PC,4.07,325.60,0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161285,50,21500157,600091731,"3920781-  SCREW,HEX FLANGE HEAD CAP",,200,PC,6.84,"1,368.00",0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161285,60,21500157,600095539,"3967458 - HEAD,CYLINDER",,3,PC,"1,332.70","3,998.10",0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161285,70,21500157,600067557,3929886-CAMSHAFT,,5,PC,321.60,"1,608.00",0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161285,80,21500157,600010766,4939587 - PUMP LUBRICATING OIL,,3,PC,74.57,223.71,0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161285,90,21500157,600070651,3864178-VAN HANG NHIET,,10,EA,26.80,268.00,0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161286,10,21500157,600029026,4931041-PIN PISTON,,30,PC,20.95,628.50,0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161286,20,21500157,600018393,"4955251 - SET, PISTON RING",,30,PC,44.70,"1,341.00",0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161286,30,21500157,600081265,"5291050 -  PUMP,LUBRICATING OIL",,5,PC,83.91,419.55,0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161286,40,21500157,600027105,"3947759-TAPPET, VALVE",,30,PC,11.10,333.00,0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161286,50,21500157,600081168,"4376353- KIT,ENGINE PISTON",L,30,PC,120.92,"3,627.60",0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161286,60,21500157,600027107,3979506- CAMSHAFT,L,5,PC,331.65,"1,658.25",0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161286,70,21500157,600032966,"5257595-ACTUATOR, ETR FUEL CONT",,3,PC,41.19,123.57,0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161286,80,21500157,600070095,4919951-SOMI,,30,PC,44.91,"1,347.30",0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161286,90,21500157,600027107,3979506- CAMSHAFT,,5,PC,331.65,"1,658.25",0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161288,10,21500157,600001583,"3803977-Set, piston ring",,18,PC,60.47,"1,088.46",0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161288,20,21500157,600010563,4923471 - GUIDE VALVE STEM,,24,PC,14.68,352.32,0,0,V43,,0.00,0.00
VN49,5/26/2022,1100,7150161288,30,21500157,600014125,"3417717 -SLEEVE, INJECTOR",,6,PC,12.31,73.86,0,0,V43,,0.00,0.00
